Date	Configuration	Customer Postcode	Store Postcode	Retail Price	Screen Size (Inches)	Battery Life (Hours)	RAM (GB)	Processor Speeds (GHz)	Integrated Wireless?	HD Size (GB)	Bundled Applications?	OS X Customer	OS Y Customer	OS X Store	OS Y Store	CustomerStoreDistance
2008/01/09 18:59:34	219	TW1 3AW	W4 3PH	485	15	5	2	2	No	80	Yes	516617	173615	519585	177640	5000.964807
2008/01/09 19:01:38	363	WC1V 6BS	SW1P 3AU	565	15	6	2	2	No	80	Yes	531051	181641	529902	179641	2306.556091
2008/01/09 19:13:53	203	NW3 2QE	NW5 2QH	460	15	5	2	1.5	No	80	Yes	527275	185569	529248	185213	2004.860344
2008/01/09 19:23:08	64	EC3V 0DN	E2 0RY	470	15	4	2	1.5	No	300	No	533040	181063	535652	182961	3228.768806
2008/01/09 19:28:28	345	EC1M 6BP	SE1 2BN	500	15	6	2	1.5	No	40	Yes	531710	181823	534057	179682	3176.836477
2008/01/09 19:28:33	206	EC1M 4DE	NW5 2QH	430	15	5	2	1.5	No	120	No	531669	182060	529248	185213	3975.254709
2008/01/09 19:43:26	348	E2 0AN	E2 0RY	490	15	6	2	1.5	No	80	No	534695	182701	535652	182961	991.6899717
2008/01/09 19:44:11	360	SW1V 1RY	SE1 2BN	615	15	6	2	2	Yes	300	No	529191	178633	534057	179682	4977.786355
2008/01/09 19:45:01	24	E6 1LA	E7 8NW	465	15	4	1	2	Yes	300	No	542477	183565	541428	184515	1415.238849
2008/01/09 19:46:57	342	WC2E 7AU	SW1P 3AU	530	15	6	2	1.5	Yes	120	No	530467	181005	529902	179641	1476.387822
2008/01/09 19:53:19	358	E1 7EX	E2 0RY	555	15	6	2	2	Yes	120	No	533646	181398	535652	182961	2543.030672
2008/01/09 20:00:57	348	WC2N 4ER	SW1P 3AU	490	15	6	2	1.5	No	80	No	530097	180673	529902	179641	1050.261396
2008/01/09 20:03:59	80	WC1H 0JZ	SW1P 3AU	495	15	4	2	2	No	300	No	530026	182144	529902	179641	2506.069632
2008/01/09 20:10:11	205	WC1X 8TX	SW1P 3AU	480	15	5	2	1.5	No	120	Yes	530872	182167	529902	179641	2705.841089
2008/01/09 20:10:40	353	SW1Y 6DF	SW1P 3AU	545	15	6	2	2	Yes	40	Yes	529306	180369	529902	179641	940.8506789
2008/01/09 20:16:34	219	W1W 6DS	SW1V 4QQ	485	15	5	2	2	No	80	Yes	529126	181692	528924	178440	3258.267638
2008/01/09 20:26:17	302	SW18 1TF	SW12 9HD	460	15	6	1	1.5	No	120	No	525979	175041	528739	173080	3385.723113
2008/01/09 20:30:51	151	W1T 1DG	SW1V 4QQ	510	15	5	1	1.5	Yes	300	Yes	529584	181554	528924	178440	3183.173888
2008/01/09 20:31:54	175	SE1 8QA	SE1 2BN	515	15	5	1	2	No	300	Yes	531417	179785	534057	179682	2642.008516
2008/01/09 20:36:03	313	N1 9HF	E2 0RY	475	15	6	1	2	No	40	Yes	531310	183162	535652	182961	4346.649859
2008/01/09 20:36:25	209	SE19 2EZ	CR7 8LE	465	15	5	2	2	Yes	40	Yes	533543	170496	532714	168302	2345.394849
2008/01/09 20:58:42	223	W8 7SR	SW1V 4QQ	565	15	5	2	2	No	300	Yes	525174	180337	528924	178440	4202.512225
2008/01/09 21:03:28	165	SW13 0NR	W10 6HQ	475	15	5	1	2	Yes	120	Yes	521326	176150	524190	181567	6127.510506
2008/01/09 21:04:08	61	SE11 5JA	SW1P 3AU	460	15	4	2	1.5	No	120	Yes	530677	177967	529902	179641	1844.695368
2008/01/09 21:05:24	349	W1D 4UB	NW5 2QH	560	15	6	2	1.5	No	120	Yes	529706	180991	529248	185213	4246.769125
2008/01/09 21:06:54	153	W1T 1UT	NW5 2QH	370	15	5	1	1.5	No	40	Yes	529661	181387	529248	185213	3848.226215
2008/01/09 21:10:44	61	SW1A 2DD	SE1 2BN	460	15	4	2	1.5	No	120	Yes	530075	180339	534057	179682	4035.836097
2008/01/09 21:14:22	302	W14 8SZ	SW1V 4QQ	460	15	6	1	1.5	No	120	No	524359	178783	528924	178440	4577.867844
2008/01/09 21:14:33	341	SE14 6AF	SE8 3JD	580	15	6	2	1.5	Yes	120	Yes	536404	176987	537175	177885	1183.57298
2008/01/09 21:19:35	356	E2 0RY	SE8 3JD	535	15	6	2	2	Yes	80	No	535652	182961	537175	177885	5299.557057
2008/01/09 21:20:13	303	E1 1DE	E2 0RY	570	15	6	1	1.5	No	300	Yes	534541	181773	535652	182961	1626.55003
2008/01/09 21:24:52	366	SW1Y 6PP	SW1P 3AU	535	15	6	2	2	No	120	No	529342	180191	529902	179641	784.9203781
2008/01/09 21:32:26	361	WC2A 2HF	SE1 2BN	525	15	6	2	2	No	40	Yes	530750	181208	534057	179682	3642.104474
2008/01/09 21:39:32	55	SE26 5QF	SE8 3JD	540	15	4	2	1.5	Yes	300	Yes	535546	171459	537175	177885	6629.262176
2008/01/09 21:48:05	200	N1 9HF	NW5 2QH	510	15	5	2	1.5	Yes	300	No	531310	183162	529248	185213	2908.340592
2008/01/09 21:49:08	7	E1 1LN	SE1 2BN	490	15	4	1	1.5	Yes	300	Yes	534063	181310	534057	179682	1628.011056
2008/01/09 21:59:18	365	W1D 3SU	SW1P 3AU	585	15	6	2	2	No	120	Yes	529614	181198	529902	179641	1583.411823
2008/01/09 22:01:47	342	SW7 4SS	SW1V 4QQ	530	15	6	2	1.5	Yes	120	No	526296	178821	528924	178440	2655.474534
2008/01/09 22:03:55	173	SW12 9AU	SW18 1NN	455	15	5	1	2	No	120	Yes	528538	173271	525155	175180	3884.452342
2008/01/09 22:08:46	204	E1W 3SP	E2 0RY	410	15	5	2	1.5	No	80	No	535141	180359	535652	182961	2651.702283
2008/01/09 22:09:27	175	CR7 6AW	CR7 8LE	515	15	5	1	2	No	300	Yes	531239	167892	532714	168302	1530.922924
2008/01/09 22:11:24	174	W1T 1DG	NW5 2QH	405	15	5	1	2	No	120	No	529584	181554	529248	185213	3674.39478
2008/01/09 22:11:54	313	W11 4UL	W10 6HQ	475	15	6	1	2	No	40	Yes	524104	179977	524190	181567	1592.324088
2008/01/09 22:18:14	175	W1T 1NT	NW5 2QH	515	15	5	1	2	No	300	Yes	529506	181566	529248	185213	3656.114468
2008/01/09 22:19:14	309	NW1 3AU	SW1V 4QQ	555	15	6	1	2	Yes	120	Yes	528915	182163	528924	178440	3723.010878
2008/01/09 22:23:38	350	SE19 1TQ	SW12 9HD	510	15	6	2	1.5	No	120	No	533442	170754	528739	173080	5246.759476
2008/01/09 22:26:42	301	CR0 2QD	SW12 9HD	510	15	6	1	1.5	No	120	Yes	532359	167576	528739	173080	6587.747415
2008/01/09 22:30:21	51	W1J 6PT	SW1P 3AU	460	15	4	2	1.5	Yes	80	Yes	528907	180727	529902	179641	1472.895448
2008/01/09 22:31:27	195	SE23 2NE	SW12 9HD	480	15	5	2	1.5	Yes	80	Yes	535503	172939	528739	173080	6765.469459
2008/01/09 22:37:20	352	SE1 1HR	SW1P 3AU	570	15	6	2	1.5	No	300	No	532538	179922	529902	179641	2650.935118
2008/01/09 22:38:29	176	EC1M 5NA	SE1 2BN	465	15	5	1	2	No	300	No	531674	181950	534057	179682	3289.758806
2008/01/09 22:46:50	368	SE25 6NJ	CR7 8LE	595	15	6	2	2	No	300	No	533252	168091	532714	168302	577.8970497
2008/01/09 22:59:20	168	WC2H 0HG	SW1P 3AU	485	15	5	1	2	Yes	300	No	529996	180708	529902	179641	1071.132578
2008/01/09 23:18:45	1	WC2R 2PP	SE1 2BN	370	15	4	1	1.5	Yes	40	Yes	531065	180778	534057	179682	3186.42119
2008/01/09 23:19:50	211	E6 1LA	SE8 3JD	505	15	5	2	2	Yes	80	Yes	542477	183565	537175	177885	7770.045302
2008/01/09 23:23:52	165	SW8 1DL	SW1V 4QQ	475	15	5	1	2	Yes	120	Yes	530539	177169	528924	178440	2055.155955
2008/01/09 23:25:43	289	SE1 2JX	SE1 2BN	470	15	6	1	1.5	Yes	40	Yes	533647	179825	534057	179682	434.2222933
2008/01/09 23:25:49	320	SE13 6LE	SE1 2BN	545	15	6	1	2	No	300	No	537995	174885	534057	179682	6206.371968
2008/01/09 23:42:09	349	SW5 0LJ	SW1V 4QQ	560	15	6	2	1.5	No	120	Yes	526204	178419	528924	178440	2720.081065
2008/01/09 23:55:11	59	W3 9NX	W4 3PH	440	15	4	2	1.5	No	80	Yes	519924	180199	519585	177640	2581.35662
2008/01/09 23:57:15	338	E16 1EN	E7 8NW	470	15	6	2	1.5	Yes	40	No	539725	181759	541428	184515	3239.713722
2008/01/10 00:00:17	16	EC4Y 1DE	SW1V 4QQ	420	15	4	1	1.5	No	300	No	531605	181157	528924	178440	3817.047288
2008/01/10 00:02:17	342	CR0 6BR	CR7 8LE	530	15	6	2	1.5	Yes	120	No	533129	166074	532714	168302	2266.320586
2008/01/10 00:03:07	161	EC1R 0DY	NW5 2QH	415	15	5	1	2	Yes	40	Yes	531497	182177	529248	185213	3778.266401
2008/01/10 00:13:55	195	SE1 9UD	SE1 2BN	480	15	5	2	1.5	Yes	80	Yes	531618	180538	534057	179682	2584.851446
2008/01/10 00:14:37	339	SE1 9AA	SW1V 4QQ	560	15	6	2	1.5	Yes	80	Yes	532585	180197	528924	178440	4060.784407
2008/01/10 00:21:00	30	W1W 6DS	SW1P 3AU	385	15	4	1	2	No	120	No	529126	181692	529902	179641	2192.892382
2008/01/10 00:26:10	71	EC1M 6DB	NW5 2QH	565	15	4	2	2	Yes	300	Yes	531629	181855	529248	185213	4116.469968
2008/01/10 00:32:57	344	N1 3PB	E2 0RY	590	15	6	2	1.5	Yes	300	No	532528	184464	535652	182961	3466.754246
2008/01/10 00:44:09	149	SE17 3EW	SE1 2BN	450	15	5	1	1.5	Yes	120	Yes	532040	178015	534057	179682	2616.711295
2008/01/10 00:51:16	319	SE1 3QP	E2 0RY	595	15	6	1	2	No	300	Yes	533044	179895	535652	182961	4025.173288
2008/01/10 00:53:53	15	WC2B 5DG	SW1P 3AU	470	15	4	1	1.5	No	300	Yes	530496	181355	529902	179641	1814.009923
2008/01/10 00:57:37	348	W1P 5DA	NW5 2QH	490	15	6	2	1.5	No	80	No	529226	182228	529248	185213	2985.081071
2008/01/10 01:11:02	145	SE16 2HB	SE1 2BN	390	15	5	1	1.5	Yes	40	Yes	534742	178789	534057	179682	1125.466126
2008/01/10 01:12:50	224	SE16 5EJ	E2 0RY	515	15	5	2	2	No	300	No	536548	180238	535652	182961	2866.626066
2008/01/10 01:19:46	21	W1D 5DD	SW1V 4QQ	455	15	4	1	2	Yes	120	Yes	529838	181048	528924	178440	2763.523114
2008/01/10 01:24:30	208	N1 8JT	NW5 2QH	490	15	5	2	1.5	No	300	No	531987	183417	529248	185213	3275.322427
2008/01/10 01:24:54	211	N1 9RY	SE1 2BN	505	15	5	2	2	Yes	80	Yes	530535	183315	534057	179682	5059.957806
2008/01/10 01:31:28	200	SE23 3HE	SE8 3JD	510	15	5	2	1.5	Yes	300	No	535352	172957	537175	177885	5254.380363
2008/01/10 01:38:57	205	EC1A 9PT	E2 0RY	480	15	5	2	1.5	No	120	Yes	531732	181700	535652	182961	4117.829647
2008/01/10 01:49:16	32	EC3R 6DB	SE1 2BN	445	15	4	1	2	No	300	No	532874	180746	534057	179682	1591.095535
2008/01/10 01:51:20	12	SE1 9EF	SE1 2BN	340	15	4	1	1.5	No	80	No	532449	180395	534057	179682	1758.986356
2008/01/10 01:57:53	207	WC1H 8BS	SW1P 3AU	540	15	5	2	1.5	No	300	Yes	530217	182638	529902	179641	3013.508586
2008/01/10 02:03:07	314	KT7 0QQ	W4 3PH	425	15	6	1	2	No	40	No	516015	167311	519585	177640	10928.54707
2008/01/10 02:11:10	364	W1T 3ET	SW1P 3AU	515	15	6	2	2	No	80	No	529461	181427	529902	179641	1839.640454
2008/01/10 02:11:11	293	EC2A 4NE	SE1 2BN	530	15	6	1	1.5	Yes	120	Yes	533034	182461	534057	179682	2961.312209
2008/01/10 02:25:58	303	NW1 1BX	NW5 2QH	570	15	6	1	1.5	No	300	Yes	529575	182877	529248	185213	2358.776166
2008/01/10 02:26:24	307	EC1V 4NJ	E2 0RY	535	15	6	1	2	Yes	80	Yes	531481	183097	535652	182961	4173.216625
2008/01/10 02:27:43	175	KT1 2PY	SW18 1NN	515	15	5	1	2	No	300	Yes	518498	169179	525155	175180	8962.569386
2008/01/10 02:30:55	291	EC1V 4NJ	E2 0RY	510	15	6	1	1.5	Yes	80	Yes	531481	183097	535652	182961	4173.216625
2008/01/10 02:32:02	75	EC3A 8AH	SW1P 3AU	465	15	4	2	2	No	80	Yes	533237	181231	529902	179641	3694.634623
2008/01/10 02:42:21	363	SW2 2UB	SW12 9HD	565	15	6	2	2	No	80	Yes	530812	174017	528739	173080	2274.928131
2008/01/10 02:53:17	151	WC2N 6NE	SW1V 4QQ	510	15	5	1	1.5	Yes	300	Yes	530334	180450	528924	178440	2455.239296
2008/01/10 03:02:48	296	SE1 7PZ	SW1P 3AU	540	15	6	1	1.5	Yes	300	No	531201	179241	529902	179641	1359.191304
2008/01/10 03:09:26	15	EC1M 6EB	SE1 2BN	470	15	4	1	1.5	No	300	Yes	532047	181912	534057	179682	3002.165885
2008/01/10 03:31:33	15	WC2E 7BN	SE1 2BN	470	15	4	1	1.5	No	300	Yes	530473	180945	534057	179682	3800.029605
2008/01/10 03:42:39	150	W1B 5QH	NW5 2QH	400	15	5	1	1.5	Yes	120	No	529151	181043	529248	185213	4171.128025
2008/01/10 03:48:46	339	TW10 6DF	W4 3PH	560	15	6	2	1.5	Yes	80	Yes	518465	174996	519585	177640	2871.434485
2008/01/10 04:00:04	200	EC1N 8QS	NW5 2QH	510	15	5	2	1.5	Yes	300	No	531451	181830	529248	185213	4037.065518
2008/01/10 04:00:32	151	W1H 6HR	SW1V 4QQ	510	15	5	1	1.5	Yes	300	Yes	528063	181126	528924	178440	2820.623513
2008/01/10 04:13:30	215	SE1 2LN	SW1P 3AU	585	15	5	2	2	Yes	300	Yes	533618	180020	529902	179641	3735.277366
2008/01/10 04:22:58	69	SW1V 2EE	SW1P 3AU	505	15	4	2	2	Yes	120	Yes	529415	178549	529902	179641	1195.672614
2008/01/10 04:26:16	175	SE19 2AE	SE8 3JD	515	15	5	1	2	No	300	Yes	533991	170533	537175	177885	8011.851222
2008/01/10 04:26:31	312	W1B 5PX	SW1V 4QQ	565	15	6	1	2	Yes	300	No	529207	180969	528924	178440	2544.784863
2008/01/10 04:31:10	55	EC1R 0AG	SW1P 3AU	540	15	4	2	1.5	Yes	300	Yes	531444	182253	529902	179641	3033.200949
2008/01/10 04:37:09	67	N1 2NA	SW1P 3AU	485	15	4	2	2	Yes	80	Yes	531738	184724	529902	179641	5404.422726
2008/01/10 04:47:07	365	E1 2AE	E2 0RY	585	15	6	2	2	No	120	Yes	534623	181605	535652	182961	1702.227071
2008/01/10 04:53:28	216	E6 5LX	E7 8NW	535	15	5	2	2	Yes	300	No	542887	181517	541428	184515	3334.169312
2008/01/10 04:56:09	344	SE13 5BU	SE1 2BN	590	15	6	2	1.5	Yes	300	No	539299	175470	534057	179682	6724.545189
2008/01/10 05:17:27	351	EC1M 6HW	SE1 2BN	620	15	6	2	1.5	No	300	Yes	531850	181860	534057	179682	3100.731043
2008/01/10 05:18:18	216	NW1 4BT	SW1P 3AU	535	15	5	2	2	Yes	300	No	528808	182567	529902	179641	3123.829701
2008/01/10 05:27:11	354	SE13 6LE	E2 0RY	495	15	6	2	2	Yes	40	No	537995	174885	535652	182961	8409.008562
2008/01/10 05:33:52	55	EC1M 6AW	E2 0RY	540	15	4	2	1.5	Yes	300	Yes	531859	181875	535652	182961	3945.40809
2008/01/10 05:43:38	149	SW1V 3AS	SW1V 4QQ	450	15	5	1	1.5	Yes	120	Yes	529618	178286	528924	178440	710.8811434
2008/01/10 05:49:46	70	E14 8BP	E2 0RY	455	15	4	2	2	Yes	120	No	536620	180692	535652	182961	2466.857312
2008/01/10 05:56:12	154	SE22 9JA	SE1 2BN	320	15	5	1	1.5	No	40	No	533950	174559	534057	179682	5124.11729
2008/01/10 06:00:16	200	SE25 5AG	CR7 8LE	510	15	5	2	1.5	Yes	300	No	533975	168237	532714	168302	1262.674146
2008/01/10 06:13:13	214	W1T 7QJ	NW5 2QH	475	15	5	2	2	Yes	120	No	529684	181654	529248	185213	3585.606922
2008/01/10 06:14:26	152	E1 1DT	SE1 2BN	460	15	5	1	1.5	Yes	300	No	534279	181643	534057	179682	1973.526032
2008/01/10 06:16:32	203	SE27 9QY	SW12 9HD	460	15	5	2	1.5	No	80	Yes	533035	171570	528739	173080	4553.648647
2008/01/10 06:16:36	160	WC1E 7DH	SW1P 3AU	440	15	5	1	1.5	No	300	No	529703	181758	529902	179641	2126.332523
2008/01/10 06:18:56	211	EC3A 5AY	SW1P 3AU	505	15	5	2	2	Yes	80	Yes	533393	181173	529902	179641	3812.362129
2008/01/10 06:19:05	75	W1F 7QY	SW1V 4QQ	465	15	4	2	2	No	80	Yes	529212	180978	528924	178440	2554.288159
2008/01/10 06:24:29	159	SE17 1RL	SW1P 3AU	490	15	5	1	1.5	No	300	Yes	532311	178368	529902	179641	2724.666952
2008/01/10 06:32:51	339	SE20 7DT	SE8 3JD	560	15	6	2	1.5	Yes	80	Yes	535490	170322	537175	177885	7748.431712
2008/01/10 06:37:37	156	E1 8DA	SE1 2BN	360	15	5	1	1.5	No	80	No	533940	181177	534057	179682	1499.571272
2008/01/10 06:50:32	52	SE26 6RS	CR7 8LE	410	15	4	2	1.5	Yes	80	No	534066	172177	532714	168302	4104.086866
2008/01/10 06:52:03	224	SE23 3HN	SW12 9HD	515	15	5	2	2	No	300	No	535342	172767	528739	173080	6610.414359
2008/01/10 06:58:41	338	W1H 4NX	W10 6HQ	470	15	6	2	1.5	Yes	40	No	527421	181640	524190	181567	3231.824562
2008/01/10 07:05:48	61	SE1 2BN	SE8 3JD	460	15	4	2	1.5	No	120	Yes	534057	179682	537175	177885	3598.768262
2008/01/10 07:07:02	161	SW17 9NG	CR7 8LE	415	15	5	1	2	Yes	40	Yes	527640	171230	532714	168302	5858.213038
2008/01/10 07:10:19	196	EC4R 0AT	E2 0RY	430	15	5	2	1.5	Yes	80	No	532690	180844	535652	182961	3640.759948
2008/01/10 07:12:18	361	EC1A 4ER	E2 0RY	525	15	6	2	2	No	40	Yes	532170	181454	535652	182961	3794.123482
2008/01/10 07:15:33	294	WC1N 1AP	SW1V 4QQ	480	15	6	1	1.5	Yes	120	No	530143	182346	528924	178440	4091.796305
2008/01/10 07:17:21	215	W1B 5DP	SW1P 3AU	585	15	5	2	2	Yes	300	Yes	529329	180714	529902	179641	1216.411937
2008/01/10 07:18:48	157	WC2E 7DN	SE1 2BN	430	15	5	1	1.5	No	120	Yes	530558	180873	534057	179682	3696.144207
2008/01/10 07:18:57	25	SE19 1PF	CR7 8LE	375	15	4	1	2	No	40	Yes	533414	171009	532714	168302	2796.041666
2008/01/10 07:20:30	345	SE1 9AA	SW1V 4QQ	500	15	6	2	1.5	No	40	Yes	532585	180197	528924	178440	4060.784407
2008/01/10 07:27:59	63	E10 6AE	E7 8NW	520	15	4	2	1.5	No	300	Yes	537922	188074	541428	184515	4995.849978
2008/01/10 07:32:54	293	CR0 6TP	SW12 9HD	530	15	6	1	1.5	Yes	120	Yes	533242	166214	528739	173080	8210.905249
2008/01/10 07:34:56	367	W1F 8SR	SW1V 4QQ	645	15	6	2	2	No	300	Yes	529390	181270	528924	178440	2868.110179
2008/01/10 07:36:41	350	SW18 1NN	SW18 1NN	510	15	6	2	1.5	No	120	No	525155	175180	525155	175180	0
2008/01/10 07:41:49	318	EC1V 4PH	SE1 2BN	485	15	6	1	2	No	120	No	531676	182495	534057	179682	3685.394144
2008/01/10 07:53:46	168	W2 3QH	SW1V 4QQ	485	15	5	1	2	Yes	300	No	526473	180866	528924	178440	3448.60508
2008/01/10 07:54:09	75	W1D 3TA	SW1P 3AU	465	15	4	2	2	No	80	Yes	529586	181258	529902	179641	1647.58763
2008/01/10 07:54:22	315	EC3V 9BJ	SE1 2BN	515	15	6	1	2	No	80	Yes	532892	180929	534057	179682	1706.526882
2008/01/10 07:55:48	23	EC1M 6DB	SW1P 3AU	515	15	4	1	2	Yes	300	Yes	531629	181855	529902	179641	2807.904023
2008/01/10 07:59:05	69	SE14 6TY	SE8 3JD	505	15	4	2	2	Yes	120	Yes	536890	176999	537175	177885	930.7099441
2008/01/10 08:04:38	365	NW6 7JR	N3 1DH	585	15	6	2	2	No	120	Yes	524885	184280	525109	190628	6351.950881
2008/01/10 08:08:18	353	SW1H 9BP	SW1V 4QQ	545	15	6	2	2	Yes	40	Yes	529771	179582	528924	178440	1421.820312
2008/01/10 08:15:45	358	E2 6LG	SE1 2BN	555	15	6	2	2	Yes	120	No	534493	182661	534057	179682	3010.736953
2008/01/10 08:22:43	198	EC3V 0AS	SE1 2BN	450	15	5	2	1.5	Yes	120	No	533026	181008	534057	179682	1679.653833
2008/01/10 08:29:08	176	SW10 0PL	SW1V 4QQ	465	15	5	1	2	No	300	No	526285	177138	528924	178440	2942.707087
2008/01/10 08:29:11	345	BR3 4DF	CR7 8LE	500	15	6	2	1.5	No	40	Yes	536086	168458	532714	168302	3375.606612
2008/01/10 08:45:19	221	WC2H 9EW	SW1P 3AU	505	15	5	2	2	No	120	Yes	530074	181114	529902	179641	1483.008092
2008/01/10 08:46:33	293	WC1N 2JF	NW5 2QH	530	15	6	1	1.5	Yes	120	Yes	530892	182037	529248	185213	3576.270683
2008/01/10 08:46:40	7	KT2 7PX	W4 3PH	490	15	4	1	1.5	Yes	300	Yes	519504	170070	519585	177640	7570.433343
2008/01/10 08:49:48	163	W1T 1HJ	SW1P 3AU	455	15	5	1	2	Yes	80	Yes	529643	181397	529902	179641	1774.997746
2008/01/10 08:59:38	203	E1 4XG	SE1 2BN	460	15	5	2	1.5	No	80	Yes	535214	182051	534057	179682	2636.438886
2008/01/10 09:00:56	16	EC1R 0DY	NW5 2QH	420	15	4	1	1.5	No	300	No	531497	182177	529248	185213	3778.266401
2008/01/10 09:01:57	208	NW6 2BY	W10 6HQ	490	15	5	2	1.5	No	300	No	524950	184270	524190	181567	2807.812138
2008/01/10 09:05:09	359	NW1 0JH	NW5 2QH	665	15	6	2	2	Yes	300	Yes	529174	183469	529248	185213	1745.569248
2008/01/10 09:17:43	4	SW12 8NX	SW18 1NN	360	15	4	1	1.5	Yes	80	No	528131	173966	525155	175180	3214.089607
2008/01/10 09:21:12	350	E14 7LS	E2 0RY	510	15	6	2	1.5	No	120	No	536182	181240	535652	182961	1800.761228
2008/01/10 09:22:50	210	E1 1DE	E2 0RY	415	15	5	2	2	Yes	40	No	534541	181773	535652	182961	1626.55003
2008/01/10 09:29:46	337	E15 4BQ	E7 8NW	520	15	6	2	1.5	Yes	40	Yes	538979	184356	541428	184515	2454.156067
2008/01/10 09:34:13	21	WC1X 0AE	SE1 2BN	455	15	4	1	2	Yes	120	Yes	531065	182190	534057	179682	3904.116802
2008/01/10 09:37:40	289	SW3 1LA	W10 6HQ	470	15	6	1	1.5	Yes	40	Yes	527349	179210	524190	181567	3941.412183
2008/01/10 09:37:59	58	EC2A 4RD	SE1 2BN	350	15	4	2	1.5	No	40	No	533154	182403	534057	179682	2866.923438
2008/01/10 09:43:23	208	CR0 6TP	SW18 1NN	490	15	5	2	1.5	No	300	No	533242	166214	525155	175180	12074.30019
2008/01/10 09:46:45	57	W2 5QH	SW1V 4QQ	400	15	4	2	1.5	No	40	Yes	525330	181557	528924	178440	4757.365342
2008/01/10 09:57:46	29	SE6 4RE	SE8 3JD	435	15	4	1	2	No	120	Yes	537385	173593	537175	177885	4297.134394
2008/01/10 09:58:02	152	SE14 6AF	SE8 3JD	460	15	5	1	1.5	Yes	300	No	536404	176987	537175	177885	1183.57298
2008/01/10 09:59:55	65	E11 3NJ	E7 8NW	445	15	4	2	2	Yes	40	Yes	539588	185987	541428	184515	2356.349719
2008/01/10 10:15:43	72	WC2E 9NG	SW1V 4QQ	515	15	4	2	2	Yes	300	No	530372	181181	528924	178440	3099.965322
2008/01/10 10:22:25	353	NW1 4BT	SW1P 3AU	545	15	6	2	2	Yes	40	Yes	528808	182567	529902	179641	3123.829701
2008/01/10 10:28:10	211	HA5 5PW	W10 6HQ	505	15	5	2	2	Yes	80	Yes	512253	189590	524190	181567	14382.64572
2008/01/10 10:34:51	198	SW6 3JS	SW12 9HD	450	15	5	2	1.5	Yes	120	No	524425	175862	528739	173080	5133.236796
2008/01/10 10:50:21	338	SE20 7EU	CR7 8LE	470	15	6	2	1.5	Yes	40	No	535554	170144	532714	168302	3385.050073
2008/01/10 10:54:29	77	NW3 2PN	N3 1DH	485	15	4	2	2	No	120	Yes	527151	185481	525109	190628	5537.271259
2008/01/10 11:04:10	165	W1G 8PJ	NW5 2QH	475	15	5	1	2	Yes	120	Yes	528458	181650	529248	185213	3649.52997
2008/01/10 11:08:46	338	E13 9AR	SE8 3JD	470	15	6	2	1.5	Yes	40	No	541238	183958	537175	177885	7306.798068
2008/01/10 11:10:36	200	WC1H 8BS	SW1V 4QQ	510	15	5	2	1.5	Yes	300	No	530217	182638	528924	178440	4392.613459
2008/01/10 11:13:11	363	EC4M 7DE	SW1P 3AU	565	15	6	2	2	No	80	Yes	531815	181170	529902	179641	2448.961004
2008/01/10 11:14:10	175	NW1 7JE	SW1P 3AU	515	15	5	1	2	No	300	Yes	529151	183431	529902	179641	3863.690076
2008/01/10 11:16:29	52	EC1R 0HA	SE1 2BN	410	15	4	2	1.5	Yes	80	No	531599	182271	534057	179682	3569.969888
2008/01/10 11:19:27	21	WC2B 5TB	SW1P 3AU	455	15	4	1	2	Yes	120	Yes	530455	181187	529902	179641	1641.927221
2008/01/10 11:26:00	70	NW1 3AU	NW5 2QH	455	15	4	2	2	Yes	120	No	528915	182163	529248	185213	3068.124672
2008/01/10 11:33:56	365	SE1 1NP	SE1 2BN	585	15	6	2	2	No	120	Yes	532585	180024	534057	179682	1511.207464
2008/01/10 11:43:27	67	W1W 6BA	SW1P 3AU	485	15	4	2	2	Yes	80	Yes	528953	181829	529902	179641	2384.941299
2008/01/10 11:46:18	207	SE8 3JD	SE8 3JD	540	15	5	2	1.5	No	300	Yes	537175	177885	537175	177885	0
2008/01/10 11:48:20	294	CR0 2EF	SW18 1NN	480	15	6	1	1.5	Yes	120	No	532704	166276	525155	175180	11673.41497
2008/01/10 11:48:41	66	W1F 8ZD	SW1P 3AU	395	15	4	2	2	Yes	40	No	529460	181255	529902	179641	1673.42762
2008/01/10 11:53:32	64	SE16 4NB	E2 0RY	470	15	4	2	1.5	No	300	No	534713	179740	535652	182961	3355.080029
2008/01/10 11:54:59	365	WC1V 6LS	SE1 2BN	585	15	6	2	2	No	120	Yes	530737	181585	534057	179682	3826.723011
2008/01/10 11:56:17	200	W1S 2AT	NW5 2QH	510	15	5	2	1.5	Yes	300	No	529001	180921	529248	185213	4299.101418
2008/01/10 12:07:02	220	SW1Y 4RJ	SW1V 4QQ	435	15	5	2	2	No	80	No	529653	180562	528924	178440	2243.730153
2008/01/10 12:21:31	341	WC2B 5QD	SW1P 3AU	580	15	6	2	1.5	Yes	120	Yes	530284	181357	529902	179641	1758.004551
2008/01/10 12:25:29	216	N2 0NW	N17 6QA	535	15	5	2	2	Yes	300	No	527242	189204	533788	189994	6593.498009
2008/01/10 12:26:56	53	SE20 8RZ	SW12 9HD	480	15	4	2	1.5	Yes	120	Yes	534952	170567	528739	173080	6701.980155
2008/01/10 12:47:18	209	SW1W 8HR	SW18 1NN	465	15	5	2	2	Yes	40	Yes	528197	178490	525155	175180	4495.538233
